gene,source,term_id,term_name
AKT1,REAC,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
AKT1,REAC,R-HSA-69202,Cyclin E associated events during G1/S transition 
AKT1,REAC,R-HSA-69206,G1/S Transition
AKT1,REAC,R-HSA-69242,S Phase
AKT1,REAC,R-HSA-69278,"Cell Cycle, Mitotic"
AKT1,REAC,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry
AKT1,REAC,R-HSA-73857,RNA Polymerase II Transcription
AKT1,REAC,R-HSA-73857,RNA Polymerase II Transcription
AKT1,REAC,R-HSA-74160,Gene expression (Transcription)
AKT1,REAC,R-HSA-74160,Gene expression (Transcription)
AKT1,REAC,R-HSA-76002,"Platelet activation, signaling and aggregation"
AKT1,REAC,R-HSA-76009,Platelet Aggregation (Plug Formation)
AKT1,REAC,R-HSA-8848021,Signaling by PTK6
AKT1,REAC,R-HSA-8849469,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
AKT1,REAC,R-HSA-8863795,Downregulation of ERBB2 signaling
AKT1,REAC,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs
AKT1,REAC,R-HSA-8878166,Transcriptional regulation by RUNX2
AKT1,REAC,R-HSA-8939211,ESR-mediated signaling
AKT1,REAC,R-HSA-8941332,RUNX2 regulates genes involved in cell migration
AKT1,REAC,R-HSA-8948751,Regulation of PTEN stability and activity
AKT1,REAC,R-HSA-8953854,Metabolism of RNA
AKT1,REAC,R-HSA-8953897,Cellular responses to stimuli
AKT1,REAC,R-HSA-8953897,Cellular responses to stimuli
AKT1,REAC,R-HSA-8978934,Metabolism of cofactors
AKT1,REAC,R-HSA-9006925,Intracellular signaling by second messengers
AKT1,REAC,R-HSA-9006925,Intracellular signaling by second messengers
AKT1,REAC,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases
AKT1,REAC,R-HSA-9006931,Signaling by Nuclear Receptors
AKT1,REAC,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
AKT1,REAC,R-HSA-9007101,Rab regulation of trafficking
AKT1,REAC,R-HSA-9009391,Extra-nuclear estrogen signaling
AKT1,REAC,R-HSA-9013694,Signaling by NOTCH4
AKT1,REAC,R-HSA-9604323,Negative regulation of NOTCH4 signaling
AKT1,REAC,R-HSA-9607240,FLT3 Signaling
AKT1,REAC,R-HSA-9614085,FOXO-mediated transcription
AKT1,REAC,R-HSA-9614399,Regulation of localization of FOXO transcription factors
AKT1,REAC,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling
AKT1,REAC,R-HSA-9679506,SARS-CoV Infections
AKT1,REAC,R-HSA-9694516,SARS-CoV-2 Infection
AKT1,REAC,R-HSA-9705683,SARS-CoV-2-host interactions
AKT1,REAC,R-HSA-9711123,Cellular response to chemical stress
AKT1,REAC,R-HSA-9755511,KEAP1-NFE2L2 pathway
AKT1,REAC,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways
AKT1,REAC,R-HSA-9824446,Viral Infection Pathways
AKT1,REAC,R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt)
AKT1,REAC,R-HSA-9855142,Cellular responses to mechanical stimuli
AKT1,REAC,R-HSA-9855142,Cellular responses to mechanical stimuli
AKT1,REAC,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
AKT1,REAC,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
AKT1,REAC,R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
AKT1,REAC,R-HSA-9860931,Response of endothelial cells to shear stress
AKT1,REAC,R-HSA-9860931,Response of endothelial cells to shear stress
MTOR,GO:BP,GO:0000045,autophagosome assembly
MTOR,GO:BP,GO:0000045,autophagosome assembly
MTOR,GO:BP,GO:0001558,regulation of cell growth
MTOR,GO:BP,GO:0002181,cytoplasmic translation
MTOR,GO:BP,GO:0002296,T-helper 1 cell lineage commitment
MTOR,GO:BP,GO:0003007,heart morphogenesis
MTOR,GO:BP,GO:0003179,heart valve morphogenesis
MTOR,GO:BP,GO:0006112,energy reserve metabolic process
MTOR,GO:BP,GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process
MTOR,GO:BP,GO:0006446,regulation of translational initiation
MTOR,GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process
MTOR,GO:BP,GO:0006954,inflammatory response
MTOR,GO:BP,GO:0006974,DNA damage response
MTOR,GO:BP,GO:0007010,cytoskeleton organization
MTOR,GO:BP,GO:0007040,lysosome organization
MTOR,GO:BP,GO:0007281,germ cell development
MTOR,GO:BP,GO:0008284,positive regulation of cell population proliferation
MTOR,GO:BP,GO:0008286,insulin receptor signaling pathway
MTOR,GO:BP,GO:0008361,regulation of cell size
MTOR,GO:BP,GO:0008361,regulation of cell size
MTOR,GO:BP,GO:0009267,cellular response to starvation
MTOR,GO:BP,GO:0009408,response to heat
MTOR,GO:BP,GO:0009615,response to virus
MTOR,GO:BP,GO:0009791,post-embryonic development
MTOR,GO:BP,GO:0009891,positive regulation of biosynthetic process
MTOR,GO:BP,GO:0010506,regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010507,negative regulation of autophagy
MTOR,GO:BP,GO:0010508,positive regulation of autophagy
MTOR,GO:BP,GO:0010592,positive regulation of lamellipodium assembly
MTOR,GO:BP,GO:0010718,positive regulation of epithelial to mesenchymal transition
MTOR,GO:BP,GO:0010831,positive regulation of myotube differentiation
MTOR,GO:BP,GO:0016236,macroautophagy
MTOR,GO:BP,GO:0016241,regulation of macroautophagy
MTOR,GO:BP,GO:0016242,negative regulation of macroautophagy
MTOR,GO:BP,GO:0016242,negative regulation of macroautophagy
MTOR,GO:BP,GO:0016242,negative regulation of macroautophagy
MTOR,GO:BP,GO:0019216,regulation of lipid metabolic process
MTOR,GO:BP,GO:0019228,neuronal action potential
MTOR,GO:BP,GO:0030030,cell projection organization
MTOR,GO:BP,GO:0030307,positive regulation of cell growth
MTOR,GO:BP,GO:0030838,positive regulation of actin filament polymerization
MTOR,GO:BP,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
MTOR,GO:BP,GO:0031295,T cell costimulation
MTOR,GO:BP,GO:0031529,ruffle organization
MTOR,GO:BP,GO:0031641,regulation of myelination
MTOR,GO:BP,GO:0031648,protein destabilization
MTOR,GO:BP,GO:0031667,response to nutrient levels
MTOR,GO:BP,GO:0031669,cellular response to nutrient levels
MTOR,GO:BP,GO:0031669,cellular response to nutrient levels
MTOR,GO:BP,GO:0031669,cellular response to nutrient levels
MTOR,GO:BP,GO:0031669,cellular response to nutrient levels
MTOR,GO:BP,GO:0031669,cellular response to nutrient levels
MTOR,GO:BP,GO:0031670,cellular response to nutrient
MTOR,GO:BP,GO:0031670,cellular response to nutrient
MTOR,GO:BP,GO:0031929,TOR signaling
MTOR,GO:BP,GO:0031929,TOR signaling
MTOR,GO:BP,GO:0031929,TOR signaling
MTOR,GO:BP,GO:0032868,response to insulin
MTOR,GO:BP,GO:0032869,cellular response to insulin stimulus
MTOR,GO:BP,GO:0032869,cellular response to insulin stimulus
MTOR,GO:BP,GO:0032956,regulation of actin cytoskeleton organization
MTOR,GO:BP,GO:0033173,calcineurin-NFAT signaling cascade
MTOR,GO:BP,GO:0034198,cellular response to amino acid starvation
MTOR,GO:BP,GO:0035264,multicellular organism growth
MTOR,GO:BP,GO:0038202,TORC1 signaling
MTOR,GO:BP,GO:0038202,TORC1 signaling
MTOR,GO:BP,GO:0038202,TORC1 signaling
MTOR,GO:BP,GO:0038202,TORC1 signaling
MTOR,GO:BP,GO:0038203,TORC2 signaling
MTOR,GO:BP,GO:0038203,TORC2 signaling
MTOR,GO:BP,GO:0038203,TORC2 signaling
MTOR,GO:BP,GO:0038203,TORC2 signaling
MTOR,GO:BP,GO:0042752,regulation of circadian rhythm
MTOR,GO:BP,GO:0042752,regulation of circadian rhythm
MTOR,GO:BP,GO:0043066,negative regulation of apoptotic process
MTOR,GO:BP,GO:0043200,response to amino acid
MTOR,GO:BP,GO:0043200,response to amino acid
MTOR,GO:BP,GO:0043276,anoikis
MTOR,GO:BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction
MTOR,GO:BP,GO:0045597,positive regulation of cell differentiation
MTOR,GO:BP,GO:0045670,regulation of osteoclast differentiation
MTOR,GO:BP,GO:0045670,regulation of osteoclast differentiation
MTOR,GO:BP,GO:0045727,positive regulation of translation
MTOR,GO:BP,GO:0045727,positive regulation of translation
MTOR,GO:BP,GO:0045792,negative regulation of cell size
MTOR,GO:BP,GO:0045821,positive regulation of glycolytic process
MTOR,GO:BP,GO:0045824,negative regulation of innate immune response
MTOR,GO:BP,GO:0045945,positive regulation of transcription by RNA polymerase III
MTOR,GO:BP,GO:0045947,negative regulation of translational initiation
MTOR,GO:BP,GO:0045948,positive regulation of translational initiation
MTOR,GO:BP,GO:0045948,positive regulation of translational initiation
MTOR,GO:BP,GO:0046627,negative regulation of insulin receptor signaling pathway
MTOR,GO:BP,GO:0046627,negative regulation of insulin receptor signaling pathway
MTOR,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
MTOR,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
MTOR,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
MTOR,GO:BP,GO:0046889,positive regulation of lipid biosynthetic process
MTOR,GO:BP,GO:0048266,behavioral response to pain
MTOR,GO:BP,GO:0048709,oligodendrocyte differentiation
MTOR,GO:BP,GO:0048714,positive regulation of oligodendrocyte differentiation
MTOR,GO:BP,GO:0048738,cardiac muscle tissue development
MTOR,GO:BP,GO:0050821,protein stabilization
MTOR,GO:BP,GO:0050882,voluntary musculoskeletal movement
MTOR,GO:BP,GO:0051240,positive regulation of multicellular organismal process
MTOR,GO:BP,GO:0051496,positive regulation of stress fiber assembly
MTOR,GO:BP,GO:0051549,positive regulation of keratinocyte migration
MTOR,GO:BP,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
MTOR,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
MTOR,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
MTOR,GO:BP,GO:0055006,cardiac cell development
MTOR,GO:BP,GO:0055013,cardiac muscle cell development
MTOR,GO:BP,GO:0060048,cardiac muscle contraction
MTOR,GO:BP,GO:0061431,cellular response to methionine
MTOR,GO:BP,GO:0062027,positive regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process
MTOR,GO:BP,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade
MTOR,GO:BP,GO:0071230,cellular response to amino acid stimulus
MTOR,GO:BP,GO:0071233,cellular response to L-leucine
MTOR,GO:BP,GO:0071456,cellular response to hypoxia
MTOR,GO:BP,GO:0071456,cellular response to hypoxia
MTOR,GO:BP,GO:0071456,cellular response to hypoxia
MTOR,GO:BP,GO:0071470,cellular response to osmotic stress
MTOR,GO:BP,GO:0080135,regulation of cellular response to stress
MTOR,GO:BP,GO:0090559,regulation of membrane permeability
MTOR,GO:BP,GO:0097700,vascular endothelial cell response to laminar fluid shear stress
MTOR,GO:BP,GO:0140367,antibacterial innate immune response
MTOR,GO:BP,GO:1900034,regulation of cellular response to heat
MTOR,GO:BP,GO:1900181,negative regulation of protein localization to nucleus
MTOR,GO:BP,GO:1900181,negative regulation of protein localization to nucleus
MTOR,GO:BP,GO:1901796,regulation of signal transduction by p53 class mediator
MTOR,GO:BP,GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
MTOR,GO:BP,GO:1903691,"positive regulation of wound healing, spreading of epidermal cells"
MTOR,GO:BP,GO:1903940,negative regulation of TORC2 signaling
MTOR,GO:BP,GO:1903940,negative regulation of TORC2 signaling
MTOR,GO:BP,GO:1904059,regulation of locomotor rhythm
MTOR,GO:BP,GO:1904059,regulation of locomotor rhythm
MTOR,GO:BP,GO:1904262,negative regulation of TORC1 signaling
MTOR,GO:BP,GO:1904263,positive regulation of TORC1 signaling
MTOR,GO:BP,GO:1904690,positive regulation of cytoplasmic translational initiation
MTOR,GO:BP,GO:1905671,regulation of lysosome organization
MTOR,GO:BP,GO:1905671,regulation of lysosome organization
MTOR,GO:BP,GO:1905672,negative regulation of lysosome organization
MTOR,GO:BP,GO:1905857,positive regulation of pentose-phosphate shunt
MTOR,GO:BP,GO:1990253,cellular response to leucine starvation
MTOR,GO:BP,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process
MTOR,GO:BP,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process
MTOR,GO:BP,GO:2000767,positive regulation of cytoplasmic translation
MTOR,GO:BP,GO:2000785,regulation of autophagosome assembly
MTOR,GO:MF,GO:0000166,nucleotide binding
MTOR,GO:MF,GO:0000822,inositol hexakisphosphate binding
MTOR,GO:MF,GO:0001002,RNA polymerase III type 1 promoter sequence-specific DNA binding
MTOR,GO:MF,GO:0001003,RNA polymerase III type 2 promoter sequence-specific DNA binding
MTOR,GO:MF,GO:0001006,RNA polymerase III type 3 promoter sequence-specific DNA binding
MTOR,GO:MF,GO:0001156,TFIIIC-class transcription factor complex binding
MTOR,GO:MF,GO:0004672,protein kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004674,protein serine/threonine kinase activity
MTOR,GO:MF,GO:0004713,protein tyrosine kinase activity
MTOR,GO:MF,GO:0004713,protein tyrosine kinase activity
MTOR,GO:MF,GO:0005515,protein binding
MTOR,GO:MF,GO:0005524,ATP binding
MTOR,GO:MF,GO:0016301,kinase activity
MTOR,GO:MF,GO:0016740,transferase activity
MTOR,GO:MF,GO:0042802,identical protein binding
MTOR,GO:MF,GO:0043022,ribosome binding
MTOR,GO:MF,GO:0043022,ribosome binding
MTOR,GO:MF,GO:0044325,transmembrane transporter binding
MTOR,GO:MF,GO:0044877,protein-containing complex binding
MTOR,GO:MF,GO:0051219,phosphoprotein binding
MTOR,GO:MF,GO:0106310,protein serine kinase activity
MTOR,GO:CC,GO:0000139,Golgi membrane
MTOR,GO:CC,GO:0005634,nucleus
MTOR,GO:CC,GO:0005634,nucleus
MTOR,GO:CC,GO:0005635,nuclear envelope
MTOR,GO:CC,GO:0005654,nucleoplasm
MTOR,GO:CC,GO:0005737,cytoplasm
MTOR,GO:CC,GO:0005737,cytoplasm
MTOR,GO:CC,GO:0005737,cytoplasm
MTOR,GO:CC,GO:0005739,mitochondrion
MTOR,GO:CC,GO:0005741,mitochondrial outer membrane
MTOR,GO:CC,GO:0005764,lysosome
MTOR,GO:CC,GO:0005764,lysosome
MTOR,GO:CC,GO:0005764,lysosome
MTOR,GO:CC,GO:0005765,lysosomal membrane
MTOR,GO:CC,GO:0005765,lysosomal membrane
MTOR,GO:CC,GO:0005765,lysosomal membrane
MTOR,GO:CC,GO:0005765,lysosomal membrane
MTOR,GO:CC,GO:0005783,endoplasmic reticulum
MTOR,GO:CC,GO:0005783,endoplasmic reticulum
MTOR,GO:CC,GO:0005789,endoplasmic reticulum membrane
MTOR,GO:CC,GO:0005794,Golgi apparatus
MTOR,GO:CC,GO:0005829,cytosol
MTOR,GO:CC,GO:0005829,cytosol
MTOR,GO:CC,GO:0005829,cytosol
MTOR,GO:CC,GO:0005886,plasma membrane
MTOR,GO:CC,GO:0005886,plasma membrane
MTOR,GO:CC,GO:0012505,endomembrane system
MTOR,GO:CC,GO:0016020,membrane
MTOR,GO:CC,GO:0016020,membrane
MTOR,GO:CC,GO:0016020,membrane
MTOR,GO:CC,GO:0016605,PML body
MTOR,GO:CC,GO:0016605,PML body
MTOR,GO:CC,GO:0016605,PML body
MTOR,GO:CC,GO:0030425,dendrite
MTOR,GO:CC,GO:0031410,cytoplasmic vesicle
MTOR,GO:CC,GO:0031931,TORC1 complex
MTOR,GO:CC,GO:0031931,TORC1 complex
MTOR,GO:CC,GO:0031931,TORC1 complex
MTOR,GO:CC,GO:0031931,TORC1 complex
MTOR,GO:CC,GO:0031931,TORC1 complex
MTOR,GO:CC,GO:0031932,TORC2 complex
MTOR,GO:CC,GO:0031932,TORC2 complex
MTOR,GO:CC,GO:0031932,TORC2 complex
MTOR,GO:CC,GO:0031932,TORC2 complex
MTOR,GO:CC,GO:0045335,phagocytic vesicle
MTOR,GO:CC,GO:0045335,phagocytic vesicle
MTOR,GO:CC,GO:1902554,serine/threonine protein kinase complex
MTOR,KEGG,hsa04012,ErbB signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04136,Autophagy - other - Homo sapiens (human)
MTOR,KEGG,hsa04140,Autophagy - animal - Homo sapiens (human)
MTOR,KEGG,hsa04150,mTOR signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04152,AMPK signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04211,Longevity regulating pathway - Homo sapiens (human)
MTOR,KEGG,hsa04213,Longevity regulating pathway - multiple species - Homo sapiens (human)
MTOR,KEGG,hsa04218,Cellular senescence - Homo sapiens (human)
MTOR,KEGG,hsa04371,Apelin signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
MTOR,KEGG,hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04659,Th17 cell differentiation - Homo sapiens (human)
MTOR,KEGG,hsa04714,Thermogenesis - Homo sapiens (human)
MTOR,KEGG,hsa04910,Insulin signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
MTOR,KEGG,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
MTOR,KEGG,hsa04931,Insulin resistance - Homo sapiens (human)
MTOR,KEGG,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
MTOR,KEGG,hsa05010,Alzheimer disease - Homo sapiens (human)
MTOR,KEGG,hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
MTOR,KEGG,hsa05016,Huntington disease - Homo sapiens (human)
MTOR,KEGG,hsa05017,Spinocerebellar ataxia - Homo sapiens (human)
MTOR,KEGG,hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
MTOR,KEGG,hsa05131,Shigellosis - Homo sapiens (human)
MTOR,KEGG,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
MTOR,KEGG,hsa05165,Human papillomavirus infection - Homo sapiens (human)
MTOR,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
MTOR,KEGG,hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
MTOR,KEGG,hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
MTOR,KEGG,hsa05200,Pathways in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05206,MicroRNAs in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05210,Colorectal cancer - Homo sapiens (human)
MTOR,KEGG,hsa05212,Pancreatic cancer - Homo sapiens (human)
MTOR,KEGG,hsa05214,Glioma - Homo sapiens (human)
MTOR,KEGG,hsa05215,Prostate cancer - Homo sapiens (human)
MTOR,KEGG,hsa05221,Acute myeloid leukemia - Homo sapiens (human)
MTOR,KEGG,hsa05224,Breast cancer - Homo sapiens (human)
MTOR,KEGG,hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
MTOR,KEGG,hsa05226,Gastric cancer - Homo sapiens (human)
MTOR,KEGG,hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05231,Choline metabolism in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
MTOR,KEGG,hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
MTOR,REAC,R-HSA-1257604,PIP3 activates AKT signaling
MTOR,REAC,R-HSA-1280218,Adaptive Immune System
MTOR,REAC,R-HSA-162582,Signal Transduction
MTOR,REAC,R-HSA-1632852,Macroautophagy
MTOR,REAC,R-HSA-1643685,Disease
MTOR,REAC,R-HSA-165159,MTOR signalling
MTOR,REAC,R-HSA-166208,mTORC1-mediated signalling
MTOR,REAC,R-HSA-168256,Immune System
MTOR,REAC,R-HSA-194138,Signaling by VEGF
MTOR,REAC,R-HSA-212436,Generic Transcription Pathway
MTOR,REAC,R-HSA-2219528,PI3K/AKT Signaling in Cancer
MTOR,REAC,R-HSA-2262752,Cellular responses to stress
MTOR,REAC,R-HSA-3371556,Cellular response to heat stress
MTOR,REAC,R-HSA-3371571,HSF1-dependent transactivation
MTOR,REAC,R-HSA-3700989,Transcriptional Regulation by TP53
MTOR,REAC,R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK
MTOR,REAC,R-HSA-388841,Regulation of T cell activation by CD28 family
MTOR,REAC,R-HSA-389356,Co-stimulation by CD28
MTOR,REAC,R-HSA-389357,CD28 dependent PI3K/Akt signaling
MTOR,REAC,R-HSA-4420097,VEGFA-VEGFR2 Pathway
MTOR,REAC,R-HSA-5218920,VEGFR2 mediated vascular permeability
MTOR,REAC,R-HSA-5628897,TP53 Regulates Metabolic Genes
MTOR,REAC,R-HSA-5633007,Regulation of TP53 Activity
MTOR,REAC,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
MTOR,REAC,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer
MTOR,REAC,R-HSA-6804757,Regulation of TP53 Degradation
MTOR,REAC,R-HSA-6806003,Regulation of TP53 Expression and Degradation
MTOR,REAC,R-HSA-6807070,PTEN Regulation
MTOR,REAC,R-HSA-73857,RNA Polymerase II Transcription
MTOR,REAC,R-HSA-74160,Gene expression (Transcription)
MTOR,REAC,R-HSA-8943724,Regulation of PTEN gene transcription
MTOR,REAC,R-HSA-8953897,Cellular responses to stimuli
MTOR,REAC,R-HSA-9006925,Intracellular signaling by second messengers
MTOR,REAC,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
MTOR,REAC,R-HSA-9612973,Autophagy
MTOR,REAC,R-HSA-9639288,Amino acids regulate mTORC1
MTOR,REAC,R-HSA-9711097,Cellular response to starvation
MTOR,REAC,R-HSA-9855142,Cellular responses to mechanical stimuli
MTOR,REAC,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
MTOR,REAC,R-HSA-9860931,Response of endothelial cells to shear stress
VEGFA,GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II
VEGFA,GO:BP,GO:0001525,angiogenesis
VEGFA,GO:BP,GO:0001525,angiogenesis
VEGFA,GO:BP,GO:0001525,angiogenesis
VEGFA,GO:BP,GO:0001541,ovarian follicle development
VEGFA,GO:BP,GO:0001541,ovarian follicle development
VEGFA,GO:BP,GO:0001568,blood vessel development
VEGFA,GO:BP,GO:0001569,branching involved in blood vessel morphogenesis
VEGFA,GO:BP,GO:0001569,branching involved in blood vessel morphogenesis
VEGFA,GO:BP,GO:0001570,vasculogenesis
VEGFA,GO:BP,GO:0001666,response to hypoxia
VEGFA,GO:BP,GO:0001666,response to hypoxia
VEGFA,GO:BP,GO:0001701,in utero embryonic development
VEGFA,GO:BP,GO:0001701,in utero embryonic development
VEGFA,GO:BP,GO:0001822,kidney development
VEGFA,GO:BP,GO:0001822,kidney development
VEGFA,GO:BP,GO:0001934,positive regulation of protein phosphorylation
VEGFA,GO:BP,GO:0001935,endothelial cell proliferation
VEGFA,GO:BP,GO:0001938,positive regulation of endothelial cell proliferation
VEGFA,GO:BP,GO:0001938,positive regulation of endothelial cell proliferation
VEGFA,GO:BP,GO:0001938,positive regulation of endothelial cell proliferation
VEGFA,GO:BP,GO:0001944,vasculature development
VEGFA,GO:BP,GO:0001946,lymphangiogenesis
VEGFA,GO:BP,GO:0002040,sprouting angiogenesis
VEGFA,GO:BP,GO:0002042,cell migration involved in sprouting angiogenesis
VEGFA,GO:BP,GO:0002052,positive regulation of neuroblast proliferation
VEGFA,GO:BP,GO:0002052,positive regulation of neuroblast proliferation
VEGFA,GO:BP,GO:0002070,epithelial cell maturation
VEGFA,GO:BP,GO:0002092,positive regulation of receptor internalization
VEGFA,GO:BP,GO:0002376,immune system process
VEGFA,GO:BP,GO:0002575,basophil chemotaxis
VEGFA,GO:BP,GO:0002687,positive regulation of leukocyte migration
VEGFA,GO:BP,GO:0003007,heart morphogenesis
VEGFA,GO:BP,GO:0003007,heart morphogenesis
VEGFA,GO:BP,GO:0003151,outflow tract morphogenesis
VEGFA,GO:BP,GO:0003169,coronary vein morphogenesis
VEGFA,GO:BP,GO:0006357,regulation of transcription by RNA polymerase II
VEGFA,GO:BP,GO:0006915,apoptotic process
VEGFA,GO:BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway
VEGFA,GO:BP,GO:0007399,nervous system development
VEGFA,GO:BP,GO:0007405,neuroblast proliferation
VEGFA,GO:BP,GO:0007498,mesoderm development
VEGFA,GO:BP,GO:0007498,mesoderm development
VEGFA,GO:BP,GO:0007595,lactation
VEGFA,GO:BP,GO:0007595,lactation
VEGFA,GO:BP,GO:0008283,cell population proliferation
VEGFA,GO:BP,GO:0008284,positive regulation of cell population proliferation
VEGFA,GO:BP,GO:0008284,positive regulation of cell population proliferation
VEGFA,GO:BP,GO:0008284,positive regulation of cell population proliferation
VEGFA,GO:BP,GO:0008284,positive regulation of cell population proliferation
VEGFA,GO:BP,GO:0008360,regulation of cell shape
VEGFA,GO:BP,GO:0010595,positive regulation of endothelial cell migration
VEGFA,GO:BP,GO:0010628,positive regulation of gene expression
VEGFA,GO:BP,GO:0010629,negative regulation of gene expression
VEGFA,GO:BP,GO:0010629,negative regulation of gene expression
VEGFA,GO:BP,GO:0010629,negative regulation of gene expression
VEGFA,GO:BP,GO:0010719,negative regulation of epithelial to mesenchymal transition
VEGFA,GO:BP,GO:0010749,regulation of nitric oxide mediated signal transduction
VEGFA,GO:BP,GO:0016477,cell migration
VEGFA,GO:BP,GO:0022408,negative regulation of cell-cell adhesion
VEGFA,GO:BP,GO:0030154,cell differentiation
VEGFA,GO:BP,GO:0030224,monocyte differentiation
VEGFA,GO:BP,GO:0030225,macrophage differentiation
VEGFA,GO:BP,GO:0030324,lung development
VEGFA,GO:BP,GO:0030324,lung development
VEGFA,GO:BP,GO:0030335,positive regulation of cell migration
VEGFA,GO:BP,GO:0030855,epithelial cell differentiation
VEGFA,GO:BP,GO:0030855,epithelial cell differentiation
VEGFA,GO:BP,GO:0031077,post-embryonic camera-type eye development
VEGFA,GO:BP,GO:0031077,post-embryonic camera-type eye development
VEGFA,GO:BP,GO:0031290,retinal ganglion cell axon guidance
VEGFA,GO:BP,GO:0031290,retinal ganglion cell axon guidance
